AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,PRIM_STATE,PCT_RPT,MAJOR_SOC,MAJOR_TITLE
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,41990,1.9,,,,21.63,44990.0,0.7,14.97,17.77,21.31,24.22,28.67,31140.0,36970.0,44330.0,50380.0,59640.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,6560,12.7,,,,25.67,53390.0,8.6,14.12,16.21,23.04,32.69,41.74,29370.0,33720.0,47910.0,68000.0,86820.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,227580,1.3,,,,23.0,47840.0,0.4,16.21,18.13,22.15,26.39,30.94,33710.0,37710.0,46080.0,54890.0,64350.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,67750,2.0,,,,17.41,36210.0,0.4,12.63,14.61,16.86,19.19,23.07,26280.0,30390.0,35070.0,39920.0,47990.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,2517350,0.6,,,,19.78,41140.0,0.1,12.5,14.99,18.29,23.02,28.7,26000.0,31180.0,38040.0,47880.0,59700.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,30410,2.7,,,,18.41,38300.0,0.5,13.0,14.87,17.65,20.31,24.62,27040.0,30920.0,36710.0,42250.0,51210.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,5120,5.0,,,,23.45,48770.0,1.3,14.11,16.76,21.83,27.86,34.93,29350.0,34870.0,45410.0,57940.0,72660.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,6710,2.8,,,,26.26,54630.0,1.3,17.22,19.87,23.5,31.04,38.1,35820.0,41330.0,48880.0,64560.0,79250.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,174590,0.8,,,,20.75,43150.0,0.3,12.71,15.08,18.59,23.91,30.24,26440.0,31360.0,38660.0,49720.0,62900.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,27670,2.4,,,,28.28,58820.0,1.6,17.32,20.6,26.2,33.96,41.06,36020.0,42850.0,54490.0,70640.0,85400.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,14000,3.0,,,,23.57,49020.0,0.9,15.68,17.6,21.5,27.76,34.72,32610.0,36610.0,44720.0,57740.0,72220.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2021,Animal Breeders,detailed,1270,11.3,,,,23.39,48650.0,2.8,14.25,17.65,21.79,28.96,35.38,29640.0,36700.0,45320.0,60240.0,73580.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2041,"Graders and Sorters, Agricultural Products",detailed,23280,3.1,,,,15.86,32990.0,1.2,12.19,14.52,15.65,16.96,19.39,25350.0,30190.0,32550.0,35280.0,40330.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2091,Agricultural Equipment Operators,detailed,28830,4.2,,,,19.11,39750.0,1.2,13.64,16.13,18.16,21.6,24.86,28370.0,33540.0,37780.0,44930.0,51700.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,284000,1.0,,,,16.49,34300.0,1.3,14.0,14.93,15.87,16.93,19.97,29120.0,31040.0,33000.0,35210.0,41540.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,33020,3.0,,,,17.45,36290.0,1.3,11.15,13.83,16.42,20.0,24.78,23200.0,28770.0,34150.0,41600.0,51550.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2099,"Agricultural Workers, All Other",detailed,6100,7.3,,,,18.84,39180.0,2.3,10.33,14.23,17.17,22.11,28.44,21480.0,29590.0,35720.0,45990.0,59160.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,6080,8.6,,,,17.31,36010.0,1.8,12.83,15.0,15.51,19.08,23.21,26690.0,31200.0,32270.0,39690.0,48270.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4021,Fallers,detailed,4530,7.7,,,,27.95,58130.0,3.8,15.22,19.7,23.64,30.93,43.94,31660.0,40980.0,49160.0,64340.0,91380.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,24780,4.1,,,,22.39,46570.0,1.4,13.95,17.34,22.31,26.79,30.6,29010.0,36060.0,46400.0,55720.0,63650.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4023,Log Graders and Scalers,detailed,3950,5.4,,,,21.43,44570.0,2.1,14.85,17.0,20.37,24.79,29.37,30890.0,35370.0,42370.0,51560.0,61100.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,3490,16.1,,,,23.01,47850.0,1.7,14.45,19.15,22.65,27.29,30.1,30060.0,39840.0,47110.0,56750.0,62610.0,,,2022,US,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,720900,0.6,,,,37.33,77650.0,0.3,22.89,28.41,35.62,45.1,56.22,47600.0,59100.0,74080.0,93800.0,116940.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,13570,5.4,,,,33.55,69780.0,1.9,22.38,27.93,32.17,38.98,46.01,46560.0,58100.0,66920.0,81080.0,95700.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,55530,1.8,,,,29.99,62380.0,0.9,18.02,22.74,28.37,35.58,44.85,37490.0,47300.0,59000.0,74000.0,93290.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,10220,6.7,,,,26.97,56100.0,2.1,16.7,20.39,24.14,30.84,39.63,34740.0,42410.0,50210.0,64150.0,82430.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,689770,1.4,,,,27.99,58210.0,0.4,17.39,21.09,24.71,31.85,43.25,36160.0,43870.0,51390.0,66240.0,89950.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,17400,4.0,,,,23.81,49520.0,1.6,14.0,17.16,21.75,29.02,37.79,29120.0,35700.0,45240.0,60350.0,78600.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,20710,4.1,,,,26.38,54870.0,1.7,15.77,18.41,23.5,31.21,40.06,32800.0,38300.0,48870.0,64920.0,83320.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2043,Floor Sanders and Finishers,detailed,4270,9.0,,,,23.72,49330.0,3.6,14.25,17.11,22.14,29.09,36.23,29640.0,35600.0,46060.0,60500.0,75360.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,40760,4.5,,,,25.81,53680.0,1.1,16.02,18.66,23.24,29.81,38.04,33330.0,38800.0,48340.0,62000.0,79130.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,196730,1.3,,,,25.91,53890.0,0.6,17.28,19.13,23.22,29.3,38.79,35940.0,39780.0,48300.0,60950.0,80680.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2053,Terrazzo Workers and Finishers,detailed,1460,17.8,,,,29.66,61680.0,5.3,17.06,21.3,25.16,31.66,49.56,35480.0,44310.0,52330.0,65850.0,103080.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,1012780,0.9,,,,22.29,46350.0,0.4,14.28,16.99,19.59,24.61,34.82,29700.0,35330.0,40750.0,51200.0,72430.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,41470,2.8,,,,25.35,52730.0,1.0,16.34,18.63,22.73,29.23,39.44,33980.0,38760.0,47270.0,60790.0,82040.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,3290,9.3,,,,33.76,70220.0,3.4,18.39,23.1,30.92,45.36,51.72,38260.0,48050.0,64310.0,94340.0,107580.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,423040,0.7,,,,28.57,59420.0,0.4,17.67,21.07,24.73,32.85,44.74,36750.0,43820.0,51430.0,68330.0,93060.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,91590,1.8,,,,27.83,57880.0,1.2,16.95,20.12,24.25,31.45,46.23,35250.0,41840.0,50440.0,65420.0,96160.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,14290,3.7,,,,31.67,65880.0,1.6,18.64,22.51,29.98,39.4,48.47,38780.0,46830.0,62360.0,81950.0,100820.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,690050,0.7,,,,31.39,65280.0,0.4,18.0,22.69,28.96,37.6,49.18,37440.0,47200.0,60240.0,78210.0,102300.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,51630,5.1,,,,26.52,55160.0,1.4,16.62,18.86,23.42,29.98,42.02,34580.0,39220.0,48720.0,62360.0,87400.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,33130,3.1,,,,23.49,48870.0,1.3,14.34,17.48,21.82,27.66,37.0,29830.0,36350.0,45380.0,57530.0,76960.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,25660,5.0,,,,28.42,59100.0,1.8,18.01,21.41,24.32,32.44,45.05,37460.0,44540.0,50590.0,67480.0,93710.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,215680,1.0,,,,23.73,49350.0,0.5,15.63,18.09,22.16,27.55,34.69,32510.0,37620.0,46090.0,57300.0,72160.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2142,Paperhangers,detailed,2220,14.9,,,,23.57,49030.0,5.7,14.54,15.89,21.6,27.79,34.24,30250.0,33050.0,44930.0,57800.0,71220.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,36070,2.3,,,,24.63,51230.0,1.1,16.43,18.42,22.11,28.7,37.39,34180.0,38300.0,45990.0,59700.0,77760.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,427920,1.1,,,,31.34,65190.0,0.6,17.91,22.42,28.89,37.96,48.65,37250.0,46630.0,60090.0,78960.0,101190.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,25950,4.1,,,,26.75,55650.0,1.8,16.77,19.67,23.91,30.0,39.67,34880.0,40920.0,49730.0,62410.0,82510.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,17270,6.0,,,,27.78,57780.0,1.7,18.42,22.0,24.55,30.62,43.21,38310.0,45760.0,51070.0,63690.0,89880.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,131980,1.0,,,,24.96,51910.0,0.7,15.13,18.38,23.04,29.06,36.51,31470.0,38230.0,47920.0,60430.0,75930.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,120810,1.8,,,,29.47,61300.0,0.8,17.1,20.0,26.61,36.74,47.86,35570.0,41590.0,55350.0,76410.0,99560.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,66810,2.4,,,,31.15,64800.0,1.0,18.22,22.56,29.09,38.04,48.53,37890.0,46910.0,60500.0,79120.0,100930.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2231,Solar Photovoltaic Installers,detailed,27760,5.4,,,,23.06,47970.0,1.4,17.08,18.0,21.75,25.82,30.45,35520.0,37440.0,45230.0,53700.0,63330.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,17730,3.3,,,,21.27,44230.0,1.0,14.91,17.13,18.96,22.93,30.09,31010.0,35620.0,39430.0,47690.0,62590.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,24580,6.5,,,,18.69,38880.0,0.8,13.64,15.42,18.03,21.57,24.67,28370.0,32080.0,37490.0,44870.0,51320.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,71000,2.5,,,,18.67,38840.0,0.5,13.91,15.17,17.82,21.5,23.99,28940.0,31560.0,37070.0,44720.0,49910.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,8630,8.3,,,,18.29,38040.0,3.0,13.08,14.75,17.35,20.57,24.41,27210.0,30670.0,36080.0,42790.0,50770.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,46760,4.5,,,,18.07,37590.0,0.5,13.72,14.96,17.47,20.0,23.68,28530.0,31110.0,36340.0,41600.0,49250.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3016,Helpers--Roofers,detailed,5790,5.9,,,,19.65,40880.0,3.4,14.21,16.08,17.8,21.2,24.6,29550.0,33440.0,37020.0,44100.0,51170.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-3019,"Helpers, Construction Trades, All Other",detailed,27920,4.5,,,,19.61,40790.0,1.0,13.7,15.98,18.18,22.23,26.44,28490.0,33230.0,37820.0,46230.0,55000.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,128950,1.3,,,,33.72,70130.0,0.8,19.41,24.29,31.0,39.54,50.05,40370.0,50520.0,64480.0,82240.0,104110.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4021,Elevator and Escalator Installers and Repairers,detailed,24380,4.7,,,,45.17,93960.0,1.3,23.0,31.16,47.6,57.38,64.97,47850.0,64810.0,99000.0,119350.0,135130.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4031,Fence Erectors,detailed,27060,4.6,,,,21.05,43780.0,1.4,14.52,16.92,19.16,23.37,29.67,30190.0,35180.0,39840.0,48610.0,61710.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,46780,2.4,,,,24.82,51620.0,1.2,15.82,18.1,22.45,29.3,39.01,32910.0,37640.0,46690.0,60940.0,81130.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,143330,0.9,,,,22.02,45790.0,0.3,14.39,17.62,21.6,25.19,30.5,29940.0,36640.0,44930.0,52400.0,63440.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,18600,1.7,,,,30.69,63840.0,0.9,18.75,22.92,30.4,37.95,40.61,39000.0,47680.0,63230.0,78930.0,84460.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,27660,2.7,,,,22.87,47580.0,0.8,14.96,17.88,21.93,26.25,31.85,31120.0,37180.0,45610.0,54600.0,66250.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,29880,5.5,,,,23.37,48620.0,1.0,15.11,17.67,21.58,27.08,35.66,31420.0,36760.0,44890.0,56330.0,74160.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5011,"Derrick Operators, Oil and Gas",detailed,10950,7.9,,,,25.85,53770.0,1.8,18.08,20.96,24.62,29.6,34.05,37610.0,43590.0,51220.0,61570.0,70820.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,12190,6.4,,,,29.06,60450.0,2.1,17.94,22.23,26.57,35.0,40.64,37320.0,46250.0,55260.0,72790.0,84530.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5013,"Service Unit Operators, Oil and Gas",detailed,36320,4.0,,,,27.49,57170.0,1.5,17.08,19.72,24.11,31.09,40.16,35530.0,41010.0,50140.0,64680.0,83530.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,33670,2.6,,,,25.72,53490.0,0.8,17.59,19.59,23.24,28.85,36.97,36590.0,40760.0,48350.0,60010.0,76900.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5023,"Earth Drillers, Except Oil and Gas",detailed,19010,4.8,,,,27.52,57250.0,0.9,18.51,21.99,24.88,31.22,38.68,38490.0,45730.0,51740.0,64940.0,80450.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,4710,6.2,,,,29.6,61560.0,1.2,19.48,22.93,27.24,35.03,42.56,40510.0,47700.0,56670.0,72850.0,88520.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5041,Continuous Mining Machine Operators,detailed,13500,2.8,,,,27.46,57120.0,0.9,18.28,22.91,27.58,31.25,36.96,38020.0,47650.0,57360.0,64990.0,76870.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5043,"Roof Bolters, Mining",detailed,1700,6.6,,,,30.77,63990.0,2.0,24.67,26.09,28.95,34.91,37.2,51320.0,54260.0,60210.0,72620.0,77370.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,5210,4.9,,,,30.01,62420.0,1.0,22.01,25.34,30.73,33.72,36.37,45780.0,52720.0,63920.0,70130.0,75660.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5049,"Underground Mining Machine Operators, All Other",detailed,2270,12.2,,,,29.81,61990.0,2.0,19.36,23.01,30.86,33.8,40.67,40270.0,47860.0,64180.0,70310.0,84590.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5051,"Rock Splitters, Quarry",detailed,3910,5.8,,,,22.6,47010.0,2.1,14.67,17.68,22.12,26.94,30.47,30520.0,36770.0,46010.0,56030.0,63380.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5071,"Roustabouts, Oil and Gas",detailed,39100,3.9,,,,21.99,45750.0,0.8,15.21,17.69,20.96,24.41,29.41,31640.0,36780.0,43590.0,50780.0,61180.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5081,Helpers--Extraction Workers,detailed,6910,7.3,,,,21.35,44410.0,2.0,14.93,17.47,20.73,25.07,28.89,31050.0,36340.0,43110.0,52150.0,60100.0,,,2022,US,,47,Construction and Extraction Occupations
